,time_stats.send_recv.min,time_stats.send_recv.max,time_stats.send_recv.mean,time_stats.send_recv.median,time_stats.send_recv.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
41,0.019936000000000148,0.020096000000000003,0.02003166666666671,0.020062999999999987,6.897503574153451e-05,0,2,337920,send_recv,2,4
42,0.019679999999999837,0.020000999999999977,0.019893666666666605,0.02,0.00015108570047794254,0,2,346112,send_recv,2,4
43,0.01948699999999985,0.01967900000000009,0.0195943333333333,0.01961699999999996,8.000555536276168e-05,0,2,354304,send_recv,2,4
44,0.01958400000000006,0.01968100000000004,0.01964833333333335,0.01967999999999995,4.549236810227408e-05,0,2,362496,send_recv,2,4
45,0.019680000000000065,0.019871999999999845,0.01980799999999992,0.019871999999999845,9.050966799177397e-05,0,2,370688,send_recv,2,4
46,0.019743999999999914,0.019934999999999946,0.019839333333333344,0.01983900000000017,7.797577971539733e-05,0,2,378880,send_recv,2,4
47,0.019968000000000076,0.020062999999999987,0.020021000000000035,0.02003200000000004,3.955586766415205e-05,0,2,387072,send_recv,2,4
48,0.019840000000000146,0.020126999999999954,0.019999666666666752,0.020032000000000154,0.0001193770869508583,0,2,395264,send_recv,2,4
49,0.02,0.020064999999999826,0.020032333333333253,0.020031999999999925,2.6537185649922285e-05,0,2,403456,send_recv,2,4
50,0.019936000000000037,0.0200329999999999,0.020000333333333366,0.020032000000000154,4.5492368102299006e-05,0,2,411648,send_recv,2,4
51,0.019968000000000076,0.02012800000000004,0.020042666666666757,0.020032000000000154,6.575374936498337e-05,0,2,419840,send_recv,2,4
52,0.019903999999999998,0.019999000000000024,0.019946333333333312,0.019935999999999923,3.9465878370523766e-05,0,2,428032,send_recv,2,4
53,0.019936000000000148,0.02006400000000008,0.019978666666666794,0.019936000000000148,6.0339778661219175e-05,0,2,436224,send_recv,2,4
54,0.019936000000000037,0.02,0.01997866666666668,0.02,3.016988933060877e-05,0,2,444416,send_recv,2,4
55,0.020031999999999925,0.020095000000000026,0.020063666666666636,0.020063999999999964,2.572072229852182e-05,0,2,452608,send_recv,2,4
56,0.02012800000000004,0.020191000000000032,0.020170000000000035,0.020191000000000032,2.9698484809830352e-05,0,2,460800,send_recv,2,4
57,0.020256000000000086,0.02032000000000005,0.020288000000000046,0.02028800000000001,2.6127890589672286e-05,0,2,468992,send_recv,2,4
58,0.019807999999999992,0.02041599999999994,0.020053333333333288,0.019935999999999923,0.00026171400845620646,0,2,477184,send_recv,2,4
59,0.01971199999999999,0.01987200000000007,0.01980833333333336,0.019841000000000008,6.928363603496873e-05,0,2,485376,send_recv,2,4
60,0.019743999999999914,0.019838999999999943,0.01978633333333327,0.019775999999999953,3.9465878370515316e-05,0,2,493568,send_recv,2,4
61,0.01987200000000007,0.019934999999999946,0.01990366666666667,0.019903999999999998,2.5720722298429768e-05,0,2,501760,send_recv,2,4
62,0.01996799999999996,0.02015899999999988,0.020052666666666594,0.020030999999999948,7.946627516678502e-05,0,2,509952,send_recv,2,4
63,0.020031999999999925,0.020062999999999987,0.020042333333333277,0.020031999999999925,1.4613540144551317e-05,0,2,518144,send_recv,2,4
64,0.02243100000000004,0.02256000000000006,0.022495666666666653,0.022495999999999867,5.2664556919775646e-05,0,2,526336,send_recv,2,4
65,0.022527000000000044,0.022687999999999875,0.02260233333333334,0.022592000000000098,6.613286290147698e-05,0,2,534528,send_recv,2,4
66,0.02256000000000006,0.022624000000000023,0.02259166666666666,0.022590999999999896,2.6132142830012472e-05,0,2,542720,send_recv,2,4
67,0.0219849999999999,0.022175999999999932,0.022080333333333254,0.022079999999999926,7.797577971539766e-05,0,2,550912,send_recv,2,4
68,0.02198300000000006,0.022079999999999926,0.022026333333333353,0.022016000000000077,4.0268543002579595e-05,0,2,559104,send_recv,2,4
69,0.02220799999999997,0.02236799999999994,0.022282666666666617,0.022271999999999934,6.575374936499107e-05,0,2,567296,send_recv,2,4
70,0.02230300000000011,0.02236799999999994,0.02232500000000005,0.022304000000000088,3.0408332191392755e-05,0,2,575488,send_recv,2,4
71,0.02243100000000004,0.022559999999999945,0.022506333333333337,0.02252800000000002,5.484726266841826e-05,0,2,583680,send_recv,2,4
72,0.022431999999999903,0.022592000000000098,0.02248533333333334,0.022432000000000018,7.542472332662988e-05,0,2,591872,send_recv,2,4
73,0.022432000000000018,0.022527000000000044,0.02248500000000005,0.022496000000000096,3.9555867664203184e-05,0,2,600064,send_recv,2,4
74,0.022399000000000002,0.022559999999999945,0.02248499999999994,0.022495999999999867,6.618660488847268e-05,0,2,608256,send_recv,2,4
75,0.022368999999999913,0.022527999999999906,0.02245366666666659,0.022463999999999942,6.532142748661205e-05,0,2,616448,send_recv,2,4
76,0.022336000000000012,0.02243100000000004,0.022388666666666723,0.022399000000000117,3.946587837052531e-05,0,2,624640,send_recv,2,4
77,0.022465000000000034,0.022527999999999795,0.02248599999999995,0.022465000000000034,2.969848480972241e-05,0,2,632832,send_recv,2,4
78,0.022336000000000012,0.02246300000000008,0.02238833333333336,0.022365999999999987,5.419922098664631e-05,0,2,641024,send_recv,2,4
79,0.022527000000000044,0.022559000000000082,0.022548333333333365,0.022558999999999968,1.5084944665304384e-05,0,2,649216,send_recv,2,4
80,0.022369000000000028,0.022527999999999795,0.022442666666666583,0.022430999999999927,6.543359653528976e-05,0,2,657408,send_recv,2,4
81,0.022496000000000096,0.022559999999999945,0.02252800000000002,0.02252800000000002,2.6127890589625547e-05,0,2,665600,send_recv,2,4
82,0.02243100000000004,0.02249599999999998,0.02245300000000001,0.022432000000000018,3.040833219144509e-05,0,2,673792,send_recv,2,4
83,0.02236799999999994,0.022432000000000018,0.022399333333333327,0.022398000000000026,2.614489540153442e-05,0,2,681984,send_recv,2,4
84,0.02236799999999994,0.022559999999999945,0.022464000000000022,0.02246400000000017,7.83836717690636e-05,0,2,690176,send_recv,2,4
85,0.02249500000000012,0.022496000000000096,0.022495666666666733,0.02249599999999998,4.714045207530686e-07,0,2,698368,send_recv,2,4
86,0.022495000000000005,0.02252800000000002,0.022506333333333375,0.022496000000000096,1.5326085243417077e-05,0,2,706560,send_recv,2,4
87,0.02249599999999998,0.02265599999999995,0.02255966666666666,0.022527000000000044,6.928363603491729e-05,0,2,714752,send_recv,2,4
88,0.02265599999999995,0.022752000000000067,0.02272000000000003,0.022752000000000067,4.5254833995994116e-05,0,2,722944,send_recv,2,4
89,0.022624000000000023,0.022751999999999953,0.02266666666666667,0.022624000000000023,6.033977866121918e-05,0,2,731136,send_recv,2,4
90,0.02224000000000001,0.022751999999999953,0.022517333333333302,0.022559999999999945,0.00021118922531435672,0,2,739328,send_recv,2,4
91,0.02208000000000004,0.022271999999999934,0.022154333333333286,0.022110999999999877,8.41599007181286e-05,0,2,747520,send_recv,2,4
92,0.022272000000000163,0.022398999999999888,0.022335666666666688,0.022336000000000012,5.184806864494143e-05,0,2,755712,send_recv,2,4
93,0.022334999999999924,0.022463999999999942,0.022378333333333292,0.022336000000000012,6.05768566001415e-05,0,2,763904,send_recv,2,4
94,0.02252800000000002,0.022591999999999984,0.02254933333333334,0.02252800000000002,3.016988933060877e-05,0,2,772096,send_recv,2,4
95,0.02249599999999998,0.02265600000000006,0.022549333333333338,0.02249599999999998,7.542472332660288e-05,0,2,780288,send_recv,2,4
96,0.024896000000000185,0.02505600000000004,0.024960000000000076,0.024928,6.91279007829787e-05,0,2,788480,send_recv,2,4
97,0.024928,0.02505600000000004,0.024981333333333355,0.024960000000000038,5.4389541478336836e-05,0,2,796672,send_recv,2,4
98,0.024894999999999983,0.025024,0.024959666666666633,0.024959999999999923,5.266455691977588e-05,0,2,804864,send_recv,2,4
99,0.024960000000000038,0.024993000000000164,0.024981333333333435,0.0249910000000001,1.510702559154543e-05,0,2,813056,send_recv,2,4
100,0.02495900000000006,0.025024,0.025001999999999993,0.02502299999999991,3.0408332191418732e-05,0,2,821248,send_recv,2,4
101,0.024831999999999993,0.02502299999999991,0.024927666666666598,0.024927999999999884,7.797577971535082e-05,0,2,829440,send_recv,2,4
102,0.024897000000000162,0.02505600000000004,0.02498166666666672,0.024991999999999962,6.532142748655655e-05,0,2,837632,send_recv,2,4
103,0.024990999999999985,0.025025000000000092,0.025002666666666677,0.024991999999999962,1.579732748148598e-05,0,2,845824,send_recv,2,4
104,0.024864000000000032,0.025087999999999964,0.024970333333333355,0.02495900000000006,9.17980876101642e-05,0,2,854016,send_recv,2,4
105,0.024863000000000055,0.02511900000000014,0.024980666666666745,0.024960000000000038,0.00010552830057491874,0,2,862208,send_recv,2,4
106,0.024864000000000032,0.025024000000000116,0.02492833333333336,0.024896999999999937,6.897503574165717e-05,0,2,870400,send_recv,2,4
107,0.024799999999999954,0.02492800000000011,0.024885333333333353,0.024928,6.033977866129932e-05,0,2,878592,send_recv,2,4
108,0.024927999999999884,0.024991999999999962,0.024970666666666603,0.024991999999999962,3.0169889330662744e-05,0,2,886784,send_recv,2,4
109,0.024831999999999993,0.02489599999999996,0.02485366666666664,0.02483299999999997,2.993697082574668e-05,0,2,894976,send_recv,2,4
110,0.024928,0.025406999999999926,0.02514099999999996,0.025087999999999964,0.00019910968501470492,0,2,903168,send_recv,2,4
111,0.024990999999999985,0.02499200000000019,0.024991666666666714,0.024991999999999962,4.714045208340265e-07,0,2,911360,send_recv,2,4
112,0.02489600000000007,0.025150999999999955,0.025012999999999994,0.024991999999999962,0.0001051570254428625,0,2,919552,send_recv,2,4
113,0.024928,0.024991999999999962,0.02496,0.024960000000000038,2.6127890589672286e-05,0,2,927744,send_recv,2,4
114,0.02495900000000006,0.025055000000000063,0.025002000000000028,0.024991999999999962,3.982461550348906e-05,0,2,935936,send_recv,2,4
115,0.02489599999999996,0.02505600000000004,0.024970333333333355,0.02495900000000006,6.580948935292467e-05,0,2,944128,send_recv,2,4
116,0.02489600000000007,0.024991999999999962,0.024948999999999995,0.024958999999999947,3.982461550343023e-05,0,2,952320,send_recv,2,4
117,0.02492800000000011,0.025024000000000116,0.024971333333333404,0.02496199999999999,3.97436228287822e-05,0,2,960512,send_recv,2,4
118,0.02489599999999996,0.025023999999999887,0.024970666666666603,0.024991999999999962,5.438954147829941e-05,0,2,968704,send_recv,2,4
119,0.024992000000000077,0.025118999999999916,0.025045000000000036,0.025024000000000116,5.393205602105468e-05,0,2,976896,send_recv,2,4
120,0.02518399999999997,0.025248000000000048,0.025216000000000006,0.02521600000000001,2.612789058971903e-05,0,2,985088,send_recv,2,4
121,0.025088000000000193,0.025343000000000074,0.025204666666666754,0.025182999999999994,0.00010522462745105859,0,2,993280,send_recv,2,4
122,0.0247679999999998,0.024831999999999882,0.02479999999999992,0.02480000000000007,2.6127890589720445e-05,0,2,1001472,send_recv,2,4
123,0.024606999999999973,0.02473500000000013,0.02467133333333338,0.024672000000000027,5.225790742935967e-05,0,2,1009664,send_recv,2,4
124,0.0246400000000001,0.024799999999999954,0.0247356666666667,0.024767000000000053,6.897503574155183e-05,0,2,1017856,send_recv,2,4
125,0.024831000000000016,0.024992000000000077,0.024927333333333312,0.024958999999999832,6.94374218671335e-05,0,2,1026048,send_recv,2,4
126,0.024991999999999962,0.02515099999999984,0.025055333333333235,0.02502299999999991,6.882021666789177e-05,0,2,1034240,send_recv,2,4
127,0.02505600000000004,0.025151999999999817,0.025109999999999938,0.025121999999999957,4.009987531144063e-05,0,2,1042432,send_recv,2,4
128,0.024864000000000032,0.024927000000000022,0.02490599999999991,0.024926999999999682,2.9698484809750213e-05,0,2,1048576,send_recv,2,4
129,0.027423000000000003,0.027550999999999933,0.027487333333333256,0.02748799999999983,5.2257907429267115e-05,0,2,1081344,send_recv,2,4
130,0.02742399999999998,0.027551999999999906,0.027498666666666626,0.027519999999999982,5.438954147829941e-05,0,2,1114112,send_recv,2,4
131,0.027391999999999826,0.027583999999999945,0.027466666666666584,0.02742399999999998,8.398941732282216e-05,0,2,1146880,send_recv,2,4
132,0.02739200000000005,0.027519999999999982,0.027476666666666687,0.02751800000000003,5.987394165149172e-05,0,2,1179648,send_recv,2,4
133,0.027360000000000013,0.027455999999999904,0.027412666666666644,0.027422000000000026,3.9743622828731896e-05,0,2,1212416,send_recv,2,4
134,0.027423000000000003,0.027615999999999984,0.027530000000000013,0.027551000000000044,8.017896648539552e-05,0,2,1245184,send_recv,2,4
135,0.027327999999999863,0.027455999999999904,0.02737066666666658,0.027327999999999974,6.0339778661245345e-05,0,2,1277952,send_recv,2,4
136,0.02748700000000008,0.027487999999999943,0.02748766666666662,0.02748799999999983,4.7140452069909667e-07,0,2,1310720,send_recv,2,4
137,0.029951000000000023,0.029983999999999924,0.029962333333333317,0.029952,1.5326085243388857e-05,0,2,1343488,send_recv,2,4
138,0.0299530000000002,0.03011200000000008,0.030016333333333405,0.029983999999999924,6.882021666792707e-05,0,2,1376256,send_recv,2,4
139,0.0299190000000001,0.030047999999999776,0.029983666666666676,0.029984000000000153,5.266455691963768e-05,0,2,1409024,send_recv,2,4
140,0.029823999999999955,0.030047000000000025,0.029929999999999946,0.02991899999999987,9.13710384458488e-05,0,2,1441792,send_recv,2,4
141,0.02988799999999992,0.030081000000000132,0.030016333333333367,0.03008000000000004,9.074628856819994e-05,0,2,1474560,send_recv,2,4
142,0.02991999999999996,0.030079999999999926,0.029994666666666604,0.029983999999999924,6.575374936498957e-05,0,2,1507328,send_recv,2,4
143,0.029727000000000316,0.02975999999999999,0.029748666666666774,0.029759000000000015,1.5326085243282585e-05,0,2,1540096,send_recv,2,4
144,0.029920000000000075,0.029952,0.02994066666666671,0.029950000000000046,1.4636332266707773e-05,0,2,1572864,send_recv,2,4
145,0.03238300000000004,0.03241599999999994,0.032394666666666655,0.03238499999999999,1.5107025591462956e-05,0,2,1605632,send_recv,2,4
146,0.03238399999999979,0.032447999999999866,0.0324159999999999,0.032416000000000056,2.612789058971903e-05,0,2,1638400,send_recv,2,4
147,0.03235199999999986,0.032414999999999965,0.03237299999999998,0.03235200000000009,2.9698484809830352e-05,0,2,1671168,send_recv,2,4
148,0.03235199999999998,0.03247900000000004,0.03241533333333333,0.032414999999999965,5.184806864508036e-05,0,2,1703936,send_recv,2,4
149,0.03241599999999994,0.032479999999999905,0.03243733333333326,0.03241599999999994,3.0169889330610407e-05,0,2,1736704,send_recv,2,4
150,0.03231899999999996,0.032480000000000016,0.03241566666666669,0.032448000000000095,6.959086785559051e-05,0,2,1769472,send_recv,2,4
151,0.032159999999999855,0.03235099999999989,0.03226633333333325,0.03228800000000001,7.946627516684616e-05,0,2,1802240,send_recv,2,4
152,0.03241599999999994,0.032480000000000016,0.03244833333333327,0.03244899999999984,2.6132142830056803e-05,0,2,1835008,send_recv,2,4
153,0.034816000000000034,0.03491200000000003,0.03486900000000007,0.03487900000000013,3.982461550348752e-05,0,2,1867776,send_recv,2,4
154,0.034847999999999955,0.034880999999999975,0.03486966666666668,0.03488000000000011,1.5326085243470176e-05,0,2,1900544,send_recv,2,4
155,0.034783999999999995,0.034881000000000086,0.034816333333333394,0.034784000000000107,4.572623851674637e-05,0,2,1933312,send_recv,2,4
156,0.034783000000000015,0.03487900000000002,0.03484699999999998,0.0348789999999999,4.525483399591397e-05,0,2,1966080,send_recv,2,4
157,0.03481499999999994,0.03491200000000003,0.034869333333333356,0.034881000000000086,4.045024378450507e-05,0,2,1998848,send_recv,2,4
158,0.034847999999999955,0.03507199999999989,0.034943666666666595,0.03491099999999994,9.431978701320706e-05,0,2,2031616,send_recv,2,4
159,0.03468700000000001,0.03472000000000003,0.034708333333333376,0.034718000000000075,1.510702559151848e-05,0,2,2064384,send_recv,2,4
160,0.03491300000000001,0.03497599999999989,0.03495499999999993,0.03497599999999989,2.969848480977638e-05,0,2,2097152,send_recv,2,4
161,0.03974299999999994,0.04,0.039871333333333266,0.039870999999999865,0.00010492007540136264,0,2,2129920,send_recv,2,4
162,0.03974299999999994,0.04012799999999993,0.03990366666666667,0.039840000000000146,0.00016349583752768291,0,2,2162688,send_recv,2,4
163,0.03977499999999998,0.04550299999999993,0.041748666666666656,0.03996800000000007,0.0026558835734187087,0,2,2195456,send_recv,2,4
164,0.039775000000000095,0.03996699999999987,0.039881999999999945,0.039903999999999884,7.991245209592929e-05,0,2,2228224,send_recv,2,4
165,0.039903999999999995,0.04,0.039968,0.04,4.5254833995941776e-05,0,2,2260992,send_recv,2,4
166,0.03983999999999992,0.039936999999999896,0.03988266666666663,0.039871000000000094,4.045024378443335e-05,0,2,2293760,send_recv,2,4
167,0.039519999999999986,0.03971199999999999,0.03960533333333335,0.039584000000000064,7.982202425117256e-05,0,2,2326528,send_recv,2,4
168,0.03968100000000004,0.039838999999999944,0.03975466666666664,0.03974399999999992,6.494270979525639e-05,0,2,2359296,send_recv,2,4
169,0.042399,0.04627200000000039,0.04372233333333345,0.042495999999999985,0.0018033214417354706,0,2,2392064,send_recv,2,4
170,0.04239899999999989,0.042528000000000024,0.04246366666666662,0.04246399999999994,5.2664556919824143e-05,0,2,2424832,send_recv,2,4
171,0.04239899999999989,0.04255899999999997,0.04249499999999997,0.042527000000000044,6.912790078306704e-05,0,2,2457600,send_recv,2,4
172,0.04243100000000004,0.042496000000000096,0.04245266666666673,0.04243100000000004,3.064129385144443e-05,0,2,2490368,send_recv,2,4
173,0.042370000000000116,0.04246399999999994,0.04241100000000006,0.04239900000000012,3.930224760316408e-05,0,2,2523136,send_recv,2,4
174,0.04236799999999994,0.04255899999999997,0.04244199999999993,0.04239899999999989,8.369388667441975e-05,0,2,2555904,send_recv,2,4
175,0.04211200000000008,0.04607999999999993,0.04357299999999998,0.04252699999999993,0.0017807943920246697,0,2,2588672,send_recv,2,4
176,0.04236799999999994,0.04240000000000009,0.042389000000000045,0.04239900000000012,1.4854853303514797e-05,0,2,2621440,send_recv,2,4
177,0.04505500000000007,0.045216000000000124,0.045119666666666725,0.04508799999999997,6.943742186718411e-05,0,2,2654208,send_recv,2,4
178,0.044960000000000035,0.04512000000000001,0.045034333333333364,0.04502300000000003,6.580948935288418e-05,0,2,2686976,send_recv,2,4
179,0.04499099999999999,0.04505500000000007,0.04502299999999999,0.04502299999999991,2.612789058971903e-05,0,2,2719744,send_recv,2,4
180,0.044927999999999996,0.04505599999999981,0.04500266666666664,0.04502400000000011,5.438954147827809e-05,0,2,2752512,send_recv,2,4
181,0.044960000000000035,0.045182999999999994,0.045076666666666675,0.04508699999999999,9.133211678020143e-05,0,2,2785280,send_recv,2,4
182,0.044960000000000035,0.04505600000000004,0.045024000000000036,0.04505600000000004,4.5254833995941776e-05,0,2,2818048,send_recv,2,4
183,0.04470400000000018,0.044864000000000036,0.04478933333333343,0.04480000000000007,6.575374936494136e-05,0,2,2850816,send_recv,2,4
184,0.04499200000000019,0.04518399999999997,0.04508766666666671,0.04508699999999999,7.838508928493931e-05,0,2,2883584,send_recv,2,4
185,0.04758600000000002,0.047870999999999865,0.04776533333333327,0.047838999999999944,0.00012747897430115518,0,2,2916352,send_recv,2,4
186,0.047644999999999986,0.04806400000000008,0.04789233333333331,0.04796799999999985,0.00017922859394888058,0,2,2949120,send_recv,2,4
187,0.04771199999999999,0.051680000000000066,0.04904533333333332,0.04774399999999992,0.0018630364700909867,0,2,2981888,send_recv,2,4
188,0.04755199999999991,0.047807999999999996,0.04769033333333331,0.04771100000000001,0.00010552830057492004,0,2,3014656,send_recv,2,4
189,0.04764800000000014,0.04783999999999992,0.0477646666666667,0.04780600000000004,8.365537772437726e-05,0,2,3047424,send_recv,2,4
190,0.04767900000000009,0.04803100000000018,0.04780733333333342,0.04771199999999999,0.00015872897936075928,0,2,3080192,send_recv,2,4
191,0.047615999999999985,0.047903999999999995,0.0477546666666667,0.04774400000000014,0.00011781718418333051,0,2,3112960,send_recv,2,4
192,0.04764800000000014,0.04790300000000002,0.0477646666666667,0.04774299999999994,0.00010522462745105882,0,2,3145728,send_recv,2,4
193,0.05001499999999987,0.05014400000000001,0.05007933333333328,0.05007899999999995,5.2664556919824164e-05,0,2,3178496,send_recv,2,4
194,0.05014499999999998,0.050303,0.050229,0.050239000000000034,6.488964991944374e-05,0,2,3211264,send_recv,2,4
195,0.05001599999999985,0.05024000000000001,0.05012233333333325,0.05011099999999988,9.179808761025921e-05,0,2,3244032,send_recv,2,4
196,0.05020999999999992,0.050303,0.050271999999999935,0.05030299999999988,4.384062043357545e-05,0,2,3276800,send_recv,2,4
197,0.05007900000000007,0.050272000000000164,0.05018566666666679,0.05020600000000013,8.009300149760454e-05,0,2,3309568,send_recv,2,4
198,0.049886999999999945,0.05036599999999999,0.050142666666666634,0.050174999999999956,0.00019688293193899606,0,2,3342336,send_recv,2,4
199,0.04975999999999999,0.05033500000000004,0.05010100000000004,0.050208000000000086,0.0002466346826111057,0,2,3375104,send_recv,2,4
200,0.04998400000000015,0.05036699999999996,0.050154333333333356,0.05011199999999997,0.00015919868787838697,0,2,3407872,send_recv,2,4
201,0.05241499999999996,0.05663999999999987,0.05384499999999998,0.05248000000000013,0.0019765415924453355,0,2,3440640,send_recv,2,4
202,0.05251200000000017,0.052607999999999946,0.052565000000000056,0.052575000000000045,3.982461550338902e-05,0,2,3473408,send_recv,2,4
203,0.052447,0.052638999999999894,0.052511,0.05244700000000012,9.050966799180015e-05,0,2,3506176,send_recv,2,4
204,0.05247899999999982,0.0527349999999999,0.05257533333333325,0.05251200000000006,0.00011370234044302177,0,2,3538944,send_recv,2,4
205,0.052384000000000014,0.05270400000000018,0.05254366666666673,0.052543000000000006,0.00013064030346300785,0,2,3571712,send_recv,2,4
206,0.05238300000000004,0.05270400000000018,0.05257533333333337,0.052638999999999894,0.00013856486647858494,0,2,3604480,send_recv,2,4
207,0.05244800000000009,0.052894999999999984,0.052735666666666625,0.05286399999999981,0.00020380437243147257,0,2,3637248,send_recv,2,4
208,0.05257599999999991,0.059007000000000066,0.05478333333333327,0.05276699999999983,0.0029876010815071638,0,2,3670016,send_recv,2,4
209,0.0547840000000001,0.054976000000000115,0.05489033333333343,0.05491100000000006,7.973428093082409e-05,0,2,3702784,send_recv,2,4
210,0.054910999999999946,0.055008000000000036,0.054965000000000035,0.054976000000000115,4.035674251807854e-05,0,2,3735552,send_recv,2,4
211,0.05500699999999995,0.05513499999999999,0.05504999999999999,0.055008000000000036,6.0105462868748045e-05,0,2,3768320,send_recv,2,4
