time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.339229,0.346493,0.3418711904761905,0.3415,0.0021541094418641637,0.159518,0.161311,0.16053615000000002,0.16055850000000002,0.0004642670863845537,0.615835,0.623259,0.61861695,0.6164909999999999,0.002744557277139595,0.035648000000000006,0.036768,0.03613575000000001,0.036128,0.0002696267559052693,0.501499,0.507579,0.5041876000000001,0.502684,0.0023056432161112864,0.15926300000000002,0.161663,0.16034735,0.1601905,0.0006581695279333387,3.253955,3.294274,3.2712778499999997,3.2581785,0.01564479152393859,0.150047,0.15129499999999999,0.1506193,0.1505265,0.00036027934994944895,1.614514,1.633138,1.62201435,1.6157620000000001,0.007695923591584046,0.12518200000000002,0.127614,0.12627555000000001,0.126479,0.0007401137395698045,64,8,8192,28672,32768,True,3648,4
0.333949,0.342205,0.3371930476190476,0.33670100000000003,0.0018288127159754141,0.15759800000000002,0.159486,0.1585568,0.15849449999999998,0.00047484119450611823,0.608347,0.6201230000000001,0.6146458499999999,0.614555,0.002929705416505231,0.035455,0.036192,0.035740499999999994,0.035712,0.0002182275188879722,0.497211,0.506331,0.5019538,0.501899,0.002149788957083915,0.157054,0.159454,0.15857945,0.158559,0.0005484448445377171,3.223459,3.289955,3.2581340000000005,3.255619,0.01670266003066576,0.148063,0.14966200000000002,0.14888035000000002,0.1488465,0.0003430825374454388,1.596465,1.631218,1.61430865,1.61325,0.008574621620077487,0.123582,0.125471,0.12460045,0.1248635,0.0006625156205705658,64,8,8192,28672,32768,True,3616,4
0.32876299999999997,0.33945200000000003,0.33201852380952385,0.331675,0.0029199231010593077,0.15523,0.158078,0.1562332,0.156142,0.0006948698871011731,0.6078,0.621272,0.6092848500000001,0.6079764999999999,0.003986295915696671,0.034624,0.035168,0.03487485,0.034864,0.00015321431884781505,0.567065,0.580377,0.5693604999999999,0.5682645,0.003513956452490543,0.155295,0.158205,0.15618194999999999,0.15590199999999999,0.0006753720067488761,3.01516,3.082423,3.0212661000000005,3.015689,0.01713634970143875,0.147006,0.148862,0.14755479999999999,0.14750200000000002,0.0004115795913307629,1.590411,1.626059,1.5926767000000002,1.5909235000000002,0.007661010612836895,0.12083,0.122879,0.1218465,0.121822,0.0006576675832059831,64,8,8192,28672,32768,True,3584,4
0.327133,0.333789,0.3299857142857143,0.330398,0.002095637012890336,0.154814,0.157055,0.15612485,0.156286,0.0006594585108253543,0.6082190000000001,0.6150990000000001,0.61209235,0.6141705,0.0029149762310351573,0.034176000000000005,0.035232,0.03471815,0.0347355,0.00026490154303061294,0.5671320000000001,0.574907,0.5711648,0.572379,0.002735626337788096,0.154143,0.15679900000000002,0.15568675,0.1557905,0.0006941499747893133,3.014022,3.049062,3.0342272,3.047334,0.01605657085930865,0.145631,0.147167,0.14633795000000002,0.146319,0.00037003506252786153,1.590355,1.6088510000000003,1.6002776,1.607634,0.008650836736408853,0.119455,0.121503,0.12028870000000003,0.1199675,0.0006809008811860945,64,8,8192,28672,32768,True,3552,4
0.325149,0.334397,0.32921609523809525,0.32911700000000005,0.0026301147703504217,0.153566,0.157023,0.15546090000000004,0.15582250000000003,0.0009990479918402326,0.6119629999999999,0.6232260000000001,0.6177081999999999,0.6209865,0.004369713464290303,0.033951,0.035071,0.034636349999999996,0.034687499999999996,0.0002630618320851583,0.565947,0.5789390000000001,0.57367655,0.5769550000000001,0.005074537165840859,0.15366300000000002,0.156607,0.15527375000000002,0.155663,0.0009698990089179385,3.028196,3.088932,3.06181085,3.0807080000000004,0.02365058992768467,0.14403100000000002,0.146207,0.14524984999999999,0.14540650000000002,0.0006399589264163749,1.590001,1.627762,1.6141437000000003,1.6248170000000002,0.014901816218501682,0.118303,0.120448,0.11914775,0.11905450000000001,0.0006160629736479855,64,8,8192,28672,32768,True,3520,4
0.319101,0.32422100000000004,0.3215849047619048,0.321757,0.0014212718953295052,0.150431,0.152895,0.15160820000000003,0.151551,0.0007736866032186402,0.601818,0.6078669999999999,0.6047946499999999,0.6048425,0.002833284494628103,0.033568,0.034591000000000004,0.0339325,0.033919,0.000265422022447272,0.56025,0.567483,0.56394845,0.564187,0.0029220085638991555,0.150239,0.15263900000000002,0.15146584999999999,0.1513585,0.0006275700976783388,2.981861,3.0153649999999996,2.9997794499999997,3.008661,0.015800890334012836,0.142206,0.143999,0.14286595000000005,0.14275100000000002,0.000465638000489648,1.5728820000000001,1.590737,1.5822225,1.5856495000000002,0.008300192241749523,0.117439,0.119327,0.11793970000000002,0.11774300000000001,0.000572953409973272,64,8,8192,28672,32768,True,3488,4
0.32038,0.329563,0.3244300476190477,0.32358,0.0028924267365490535,0.15087899999999999,0.15378999999999998,0.15187645000000002,0.151534,0.0008124865829661408,0.524794,0.535386,0.5293229500000001,0.5297529999999999,0.0027329763532639804,0.033631999999999995,0.034975,0.03433555,0.034367999999999996,0.00035848158599849985,0.446554,0.458683,0.4504344500000001,0.44831449999999995,0.003852910724050063,0.15094200000000002,0.153502,0.1518669,0.15155000000000002,0.0008033171789523718,2.850331,2.915131,2.869312,2.8519955,0.023900722819613564,0.14422200000000002,0.14652600000000002,0.1449244,0.144846,0.000607379239026166,1.433518,1.466957,1.4421670500000001,1.4346055,0.01186336243429744,0.119551,0.12131100000000002,0.12028335000000001,0.1202065,0.000528118099954926,64,8,8192,28672,32768,True,3456,4
0.31833300000000003,0.324094,0.3217008571428572,0.322077,0.00143751724745642,0.150047,0.152031,0.15143064999999997,0.1515825,0.000497146484951867,0.52614,0.54342,0.5400035500000001,0.540603,0.0036837104456647995,0.033951,0.034656,0.0343388,0.034399,0.00019262128646647513,0.448092,0.457533,0.4526985499999999,0.453132,0.0021328406521585186,0.150175,0.15180600000000002,0.1510291,0.1509745,0.0005320164377159798,2.853416,2.913991,2.88039455,2.8834955000000004,0.01279133046041339,0.142239,0.14435,0.14365955000000002,0.143711,0.00044366422833039113,1.434932,1.467156,1.4492677,1.4506115,0.006891614630113917,0.118271,0.120639,0.119335,0.119567,0.0007451475692773885,64,8,8192,28672,32768,True,3424,4
0.316317,0.32828500000000005,0.3213548571428571,0.321757,0.0031528367617525807,0.150174,0.15331,0.15162569999999997,0.151262,0.0011142443223997158,0.5330199999999999,0.554331,0.54521595,0.542619,0.005540050960731318,0.033600000000000005,0.035167000000000004,0.03426995,0.034255,0.0004015164349064683,0.451804,0.465052,0.45745840000000004,0.45598,0.004962675159629132,0.149567,0.15347,0.15121310000000002,0.15081450000000002,0.001211762307550456,2.881063,2.959366,2.9138156499999996,2.9030620000000003,0.03402751341969469,0.141663,0.144063,0.14281919999999998,0.1426705,0.0008182022732796561,1.449427,1.486418,1.4651949,1.4594110000000002,0.016127353812389694,0.116607,0.1184,0.11735575000000002,0.116991,0.0006347793218906879,64,8,8192,28672,32768,True,3392,4
0.312573,0.31955,0.3154730476190476,0.315133,0.001764077702537388,0.147807,0.14991900000000002,0.14901160000000002,0.149183,0.0005981396492458949,0.518908,0.5267480000000001,0.5228371500000001,0.5230355,0.0024050157437114504,0.033247,0.034303,0.0336635,0.033632,0.00028869404219692503,0.44886000000000004,0.45494,0.45241689999999996,0.45343599999999995,0.00211546044396958,0.147679,0.149567,0.14880675,0.148927,0.0005417344252491244,2.862279,2.893703,2.87929485,2.8897025000000003,0.014461199985737744,0.139423,0.140703,0.14020185000000002,0.1402065,0.00033861988645087323,1.4369480000000001,1.4538440000000001,1.4456787,1.4482434999999998,0.007582139725038035,0.115199,0.117056,0.1157447,0.115567,0.0005631145620564272,64,8,8192,28672,32768,True,3360,4
0.305757,0.313468,0.3093995238095238,0.30918,0.0022056657912672252,0.145406,0.14838200000000001,0.14640935000000002,0.1464625,0.0007305708230555067,0.513626,0.5237050000000001,0.5176189999999999,0.5182015,0.002308622359763503,0.032672,0.034015000000000004,0.03318524999999999,0.033152,0.0003363503939346589,0.527545,0.541081,0.532478,0.533689,0.003456592209098438,0.14447800000000002,0.147166,0.14614365,0.146302,0.0007470543671647978,2.813244,2.875803,2.8330545000000003,2.845355,0.018131286133366235,0.13641399999999998,0.13772600000000002,0.136971,0.13689400000000002,0.0004009518674354827,1.415982,1.432366,1.4242889,1.4252295,0.007704965145281275,0.11391899999999999,0.115615,0.11427214999999999,0.1140785,0.00044705159377861445,64,8,8192,28672,32768,True,3328,4
0.303102,0.310493,0.3053964761904763,0.304958,0.0018288010024537886,0.143999,0.146078,0.14499705,0.14499050000000002,0.00043947485422945434,0.52022,0.535836,0.5300565,0.5306679999999999,0.0030121074433027755,0.032479999999999995,0.033311,0.03278705,0.0327195,0.00023418720609802814,0.5275469999999999,0.534269,0.5293300499999999,0.528875,0.001841282364956546,0.143711,0.145598,0.14464210000000002,0.14460699999999999,0.00042491609760045794,2.814665,2.846025,2.81927775,2.814969,0.010366648054578678,0.135071,0.136319,0.135559,0.13561499999999999,0.0003450773826259856,1.415988,1.432085,1.4179003000000001,1.416356,0.004671466944119389,0.112639,0.113823,0.11286465000000004,0.112735,0.0002790280048668921,64,8,8192,28672,32768,True,3296,4
0.305342,0.312221,0.3092286666666667,0.309149,0.0017970384984967289,0.144831,0.14687899999999998,0.1461812,0.1462865,0.0005358419169867174,0.530107,0.544219,0.5406768000000001,0.541227,0.0030140556331959044,0.032896,0.033983,0.0334301,0.033423999999999995,0.00029261560108784256,0.5388430000000001,0.546331,0.5438576,0.5447635,0.0024838779438611674,0.143998,0.14659,0.1456898,0.14582250000000002,0.000605678924843851,2.876806,2.91783,2.90720175,2.910358,0.013329197368465221,0.134879,0.13635,0.1358147,0.135839,0.0003903621523662356,1.447443,1.4675070000000001,1.46176495,1.4639875,0.007225271963566539,0.110687,0.112639,0.11108230000000001,0.11099049999999999,0.0004910337157466897,64,8,8192,28672,32768,True,3264,4
0.297181,0.304317,0.29998957142857147,0.300477,0.0019942454014209112,0.14028700000000002,0.142655,0.14149640000000002,0.141374,0.0005639785811535749,0.513083,0.5194840000000001,0.5146994500000001,0.5134515000000001,0.0018978603340340874,0.031807,0.032704000000000004,0.03228145,0.032271999999999995,0.00023860018336120366,0.5258820000000001,0.533115,0.5287152,0.5271795,0.0026503850776821098,0.140543,0.142431,0.14133465,0.1411825,0.0005265839225612599,2.812679,2.844519,2.8229349,2.8132395000000003,0.01378982303693555,0.132031,0.133375,0.13259715,0.13259100000000001,0.0003062221864920949,1.415539,1.431443,1.4201856,1.415795,0.006876242334298599,0.109406,0.109951,0.10973965,0.10974300000000001,0.00014082090576331236,64,8,8192,28672,32768,True,3232,4
0.29462,0.30278,0.29740742857142854,0.2967,0.002428804459408127,0.13919900000000002,0.141886,0.1399967,0.1398225,0.0007044284278761047,0.512122,0.520698,0.5140961,0.5133055,0.002535394543261462,0.031423,0.032896,0.03207625,0.0320635,0.0003730019939624998,0.502553,0.5144899999999999,0.5055057,0.504346,0.003247851999398971,0.138974,0.141247,0.1396383,0.1394225,0.0006118498263463043,2.6417260000000002,2.7015659999999997,2.6543795999999995,2.646271,0.017854004050632394,0.13359800000000002,0.135198,0.1340767,0.1339505,0.0004385961810139281,1.4161110000000001,1.4480460000000002,1.4226462000000002,1.416414,0.011515595831740541,0.107935,0.10870200000000001,0.10831215000000001,0.10835,0.00016637766526790944,64,8,8192,28672,32768,True,3200,4
0.29075,0.298205,0.29455785714285715,0.294974,0.001762357762871579,0.138847,0.14073500000000003,0.1396821,0.139695,0.0005846490314710216,0.518236,0.5330520000000001,0.5278961499999999,0.527803,0.0032325789437382692,0.031455,0.032416,0.0319468,0.031967499999999996,0.0002631481711887811,0.502396,0.50902,0.5056646499999999,0.505452,0.0026857271878394664,0.138303,0.14028700000000002,0.13940055,0.139471,0.000577917682287016,2.644426,2.675402,2.6593574,2.6553065,0.013084320075571308,0.13167900000000002,0.133183,0.13235255,0.132399,0.0003841968863746817,1.4157000000000002,1.434196,1.4240490499999998,1.423972,0.007975666464158331,0.106431,0.106975,0.10669665000000002,0.106687,0.000177520217158498,64,8,8192,28672,32768,True,3168,4
0.289214,0.29897300000000004,0.29555690476190477,0.296349,0.0028443044995513055,0.138047,0.141535,0.1401604,0.140207,0.0009864497148866736,0.5258189999999999,0.5427799999999999,0.5336320000000001,0.533739,0.0046397573212399795,0.031232,0.032672,0.032081399999999996,0.03208,0.00044716511491841535,0.5022030000000001,0.519611,0.51208675,0.5132755,0.005966138725130334,0.137439,0.14172700000000002,0.1396916,0.13961449999999997,0.0011291815797293192,2.648841,2.73012,2.6956853,2.698377,0.02775552891245278,0.130015,0.131999,0.13113015,0.131199,0.0005771285190492669,1.415635,1.464083,1.4454881,1.4474749999999998,0.016339086335838963,0.10483100000000001,0.105727,0.10523265000000001,0.105215,0.00021577517813687502,64,8,8192,28672,32768,True,3136,4
0.28630099999999997,0.292766,0.2894541428571428,0.289565,0.0018219409400734357,0.136799,0.13843100000000003,0.13769635,0.13782250000000001,0.0004863167974684831,0.512443,0.5173070000000001,0.5143904499999999,0.513467,0.0018443866046737622,0.0312,0.032223999999999996,0.03156605,0.031552000000000004,0.00020541798241634017,0.501435,0.508187,0.5043010499999999,0.5031155,0.0025219537560193187,0.13555099999999998,0.137855,0.13708849999999997,0.137135,0.0005814721403472426,2.643688,2.6978000000000004,2.658609750000001,2.647304,0.015399044784904664,0.127934,0.129311,0.12864364999999997,0.128559,0.0004352517978136345,1.416051,1.4477950000000002,1.4234368499999999,1.4166755,0.008964320611596866,0.103455,0.103935,0.1036406,0.103599,0.00013853209014520464,64,8,8192,28672,32768,True,3104,4
